GAME_DATE,last_name,first_name,Injury_Status,Reason
2025-03-30,Miller,Jordan,Out,"Injury/Illness-LeftHamstring;
Tendinopathy"
2025-03-30,Jerome,Ty,Out,Injury/Illness-LeftKnee;Tendinitis
2025-03-30,Tyson,Jaylon,Out,Injury/Illness-LeftKnee;BoneBruise
2025-03-30,Ayton,Deandre,Out,Injury/Illness-LeftCalf;Strain
2025-03-30,Grant,Jerami,Doubtful,"Injury/Illness-RightKnee;
Inflammation"
2025-03-30,Henderson,Scoot,Out,ConcussionProtocol
2025-03-30,McGowens,Bryce,Out,Injury/Illness-RightRib;Fracture
2025-03-30,Simons,Anfernee,Questionable,"Injury/Illness-RightForearm;
Soreness"
2025-03-30,WilliamsIII,Robert,Out,Injury/Illness-LeftKnee;Injury
2025-03-30,Brunson,Jalen,Out,Injury/Illness-RightAnkle;Sprain
2025-03-30,Hukporti,Ariel,Out,"Injury/Illness-LeftKnee;Meniscus
surgery"
2025-03-30,McBride,Miles,Out,"Injury/Illness-LeftGroin;
Contusion/Strain"
2025-03-30,Payne,Cameron,Out,Injury/Illness-RightAnkle;Sprain
2025-03-30,Bufkin,Kobe,Out,"Injury/Illness-RightShoulder;
Surgery"
2025-03-30,Capela,Clint,Out,"Injury/Illness-LeftFourth
Metacarpal;Sprain"
2025-03-30,Johnson,Jalen,Out,Injury/Illness-LeftShoulder;Surgery
2025-03-30,NanceJr.,Larry,Out,"Injury/Illness-RightMedialFemoral
Condyle;Fracture"
2025-03-30,Wallace,Keaton,Out,"Injury/Illness-RightShoulder;AC
Sprain"
2025-03-30,Young,Trae,Probable,"Injury/Illness-RightAchilles;
Tendinitis"
2025-03-30,Antetokounmpo,Giannis,Probable,Injury/Illness-LeftFoot;Sprain
2025-03-30,Green,AJ,Questionable,Injury/Illness-RightAcJoint;Sprain
2025-03-30,Lillard,Damian,Out,"Injury/Illness-RightCalf;DeepVein
Thrombosis"
2025-03-30,Sims,Jericho,Out,"Injury/Illness-RightThumb;UCL
Sprain"
2025-03-30,Ball,LaMelo,Out,"Injury/Illness-RightAnkle;
Impingement"
2025-03-30,Curry,Seth,Out,Injury/Illness-RightKnee;Soreness
2025-03-30,Green,Josh,Out,"Injury/Illness-LeftShoulder;
Soreness"
2025-03-30,Mann,Tre,Out,Injury/Illness-Disc;Herniation
2025-03-30,Miller,Brandon,Out,"Injury/Illness-RightWrist;Ligament
Repair"
2025-03-30,Okogie,Josh,Probable,"Injury/Illness-LeftHamstring;Injury
Management"
2025-03-30,Salaun,Tidjane,Questionable,Injury/Illness-RightAnkle;Sprain
2025-03-30,Williams,Grant,Out,Injury/Illness-RightACL;Repair
2025-03-30,Williams,Mark,Out,"Injury/Illness-LeftFoot;Injury
Management"
2025-03-30,Boston,Brandon,Out,"Injury/Illness-LeftAnkle;Stress
Reaction"
2025-03-30,Hawkins,Jordan,Questionable,Injury/Illness-LowBack;Spasm
2025-03-30,Jones,Herbert,Out,"Injury/Illness-RightShoulder;Torn
RotatorCuff"
2025-03-30,McCollum,CJ,Out,Injury/Illness-RightFoot;Contusion
2025-03-30,MurphyIII,Trey,Out,"Injury/Illness-RightShoulder;Torn
Labrum"
2025-03-30,Murray,Dejounte,Out,Injury/Illness-RightAchilles;Rupture
2025-03-30,Olynyk,Kelly,Questionable,"Injury/Illness-LeftAchilles;
Tendonosis"
2025-03-30,Williamson,Zion,Out,Injury/Illness-LowBack;Contusion
2025-03-30,Cunningham,Cade,Doubtful,Injury/Illness-LeftCalf;Contusion
2025-03-30,Harris,Tobias,Probable,"Injury/Illness-RightAchilles;
Tendinopathy"
2025-03-30,Ivey,Jaden,Out,Injury/Illness-LeftFibula;Fracture
2025-03-30,Schroder,Dennis,Probable,"Injury/Illness-RightQuadriceps;
Contusion"
2025-03-30,ShannonJr.,Terrence,Questionable,Injury/Illness-RightGroin;Soreness
2025-03-30,Curry,Stephen,Probable,Injury/Illness-LeftPelvic;Contusion
2025-03-30,PaytonII,Gary,Out,"Injury/Illness-LeftThumbLigament;
PartialTear"
2025-03-30,Chomche,Ulrich,Out,"Injury/Illness-RightKnee;Partial
ProximalMCLTear"
2025-03-30,Dick,Gradey,Out,"Injury/Illness-RightKnee;Bone
Bruise"
2025-03-30,Ingram,Brandon,Out,Injury/Illness-LeftAnkle;Sprain
2025-03-30,Poeltl,Jakob,Out,Rest
2025-03-30,Quickley,Immanuel,Out,Rest
2025-03-30,Eason,Tari,Out,"Injury/Illness-LeftLowerLeg;Injury
Management"
2025-03-30,Sheppard,Reed,Questionable,"Injury/Illness-RightThumb;Avulsion
Fracture"
2025-03-30,Beal,Bradley,Out,Injury/Illness-LeftHamstring;Strain
2025-03-31,Anthony,Cole,Questionable,Injury/Illness-LeftBigToe;Strain
2025-03-31,Suggs,Jalen,Out,"Injury/Illness-LeftKnee;Trochlea
cartilagetear"
2025-03-31,Wagner,Moritz,Out,Injury/Illness-LeftKnee;TornACL
2025-03-31,Burks,Alec,Probable,"Injury/Illness-LowerBack;
Discomfort"
2025-03-31,Jovic,Nikola,Out,Injury/Illness-RightHand;Broken
2025-03-31,Robinson,Duncan,Out,"Injury/Illness-LeftSacroiliacJoint;
Dysfucntion"
2025-03-31,Smith,Dru,Out,Injury/Illness-LeftAchilles;Surgery
2025-03-31,Wiggins,Andrew,Out,"Injury/Illness-RightHamstring;
Tendinopathy"
2025-03-31,Bey,Saddiq,Out,Injury/Illness-LeftKnee;ACLSurgery
2025-03-31,Brogdon,Malcolm,Out,Injury/Illness-LeftAnkle;Sprain
2025-03-31,Coulibaly,Bilal,Out,Injury/Illness-RightHamstring;
2025-03-31,George,Kyshawn,Out,Injury/Illness-LeftAnkle;Sprain
2025-03-31,Gill,Anthony,Out,Injury/Illness-LeftHip;Strain
2025-03-31,Kispert,Corey,Out,Injury/Illness-LeftThumb;Surgery
2025-03-31,Middleton,Khris,Out,Injury/Illness-RightKnee;Soreness
2025-03-31,Carter,Devin,Out,"Injury/Illness-RightShoulder;
Contusion"
2025-03-31,LaRavia,Jake,Out,"Injury/Illness-LeftThumb;Bone
Contusion"
2025-03-31,Jackson,Isaiah,Out,"Injury/Illness-RightAchillesTendon;
Tear"
2025-03-31,Mathurin,Bennedict,Out,Injury/Illness-LeftCalf;Soreness
2025-03-31,Clarkson,Jordan,Out,Injury/Illness-LeftPlantar;Fasciitis
2025-03-31,Collins,John,Out,Injury/Illness-LeftAnkle;Sprain
2025-03-31,Hendricks,Taylor,Out,Injury/Illness-RightFibula;Fracture
2025-03-31,Kessler,Walker,Out,ReturntoCompetition
2025-03-31,Markkanen,Lauri,Out,Injury/Illness-LeftKnee;Soreness
2025-03-31,Sexton,Collin,Questionable,"Injury/Illness-RightIschial
tuberosity;BoneBruise"
2025-03-31,Williams,Cody,Questionable,Injury/Illness-N/A;Illness
2025-03-31,Brown,Jaylen,Questionable,"Injury/Illness-RightKnee;Posterior
Impingement"
2025-03-31,Clarke,Brandon,Out,Injury/Illness-RightKnee;PCLSprain
2025-03-31,Pullin,Zyon,Out,"Injury/Illness-RightPatellar;Tendon
SurgeryRecovery"
2025-03-31,Ball,Lonzo,Doubtful,Injury/Illness-RightWrist;Sprain
2025-03-31,Dosunmu,Ayo,Out,Injury/Illness-LeftShoulder;Surgery
2025-03-31,Giddey,Josh,Questionable,"Injury/Illness-RightHip;Soreness;
InjuryManagement"
2025-03-31,Huerter,Kevin,Out,"Injury/Illness-RightThumb;Sprain;
InjuryManagement"
2025-03-31,Jones,Tre,Out,Injury/Illness-LeftMidfoot;Sprain
2025-03-31,Liddell,E.J.,Out,Injury/Illness-N/a;Illness
2025-03-31,Dieng,Ousmane,Out,Injury/Illness-LeftCalf;Strain
2025-03-31,Ducas,Alex,Out,Injury/Illness-RightQuad;Strain
2025-03-31,Hartenstein,Isaiah,Questionable,Injury/Illness-LeftHip;Soreness
2025-03-31,Holmgren,Chet,Questionable,"Injury/Illness-LeftHip;Injury
Management"
2025-03-31,Mitchell,Ajay,Out,"Injury/Illness-RightGreatToe;
Surgery"
2025-03-31,Topic,Nikola,Out,Injury/Illness-LeftKnee;Surgery
2025-03-31,Wiggins,Aaron,Out,"Injury/Illness-LeftAchilles;
Tendinitis"
2025-03-31,Williams,Jaylin,Questionable,Injury/Illness-LeftHip;Tightness
2025-03-31,Clowney,Noah,Out,Injury/Illness-RightAnkle;Sprain
2025-03-31,Johnson,Cameron,Questionable,Injury/Illness-LowerBack;Contusion
2025-03-31,Melton,De'Anthony,Out,Injury/Illness-LeftKnee;ACLTear
2025-03-31,Sharpe,Day'Ron,Out,Injury/Illness-RightKnee;Sprain
2025-03-31,Thomas,Cam,Out,Injury/Illness-LeftHamstring;Strain
2025-03-31,Davis,Anthony,Probable,Injury/Illness-LeftAdductor;Strain
2025-03-31,Exum,Dante,Out,Injury/Illness-LeftHand;Fracture
2025-03-31,Gafford,Daniel,Probable,Injury/Illness-RightKnee;Sprain
2025-03-31,Irving,Kyrie,Out,Injury/Illness-LeftKnee;Surgery
2025-03-31,LivelyII,Dereck,Questionable,"Injury/Illness-RightAnkle;Stress
Fracture"
2025-03-31,Martin,Caleb,Probable,Injury/Illness-RightHip;Strain
2025-03-31,Prosper,Olivier-Maxence,Out,Injury/Illness-RightWrist;Surgery
2025-03-31,James,LeBron,Probable,Injury/Illness-LeftGroin;Strain
2025-03-31,Kleber,Maxi,Out,"Injury/Illness-RightFoot;Surgery
Recovery"
2025-04-01,Drummond,Andre,Out,Injury/Illness-LeftToe;Sprain
2025-04-01,Embiid,Joel,Out,"Injury/Illness-LeftKnee;Injury
Management"
2025-04-01,George,Paul,Out,"Injury/Illness-LeftGroin;Injury
Recovery"
2025-04-01,Gordon,Eric,Out,Injury/Illness-RightWrist;Surgery
2025-04-01,Lowry,Kyle,Questionable,"Injury/Illness-RightHip;Injury
Management"
2025-04-01,Maxey,Tyrese,Out,Injury/Illness-RightFinger;Sprain
2025-04-01,McCain,Jared,Out,"Injury/Illness-LeftKnee;Meniscus
Surgery"
2025-04-01,OubreJr.,Kelly,Out,Injury/Illness-RightKnee;Sprain
2025-04-01,Brunson,Jalen,Out,Injury/Illness-RightAnkle;Sprain
2025-04-01,Hukporti,Ariel,Out,"Injury/Illness-LeftKnee;Meniscus
Surgery"
2025-04-01,McBride,Miles,Out,"Injury/Illness-LeftGroin;
Contusion/Strain"
2025-04-01,Payne,Cameron,Out,Injury/Illness-RightAnkle;Sprain
2025-04-01,Beal,Bradley,Questionable,Injury/Illness-LeftHamstring;Strain
2025-04-01,Durant,Kevin,Out,Injury/Illness-LeftAnkle;Sprain
2025-04-01,Antetokounmpo,Giannis,Probable,Injury/Illness-LeftFoot;Sprain
2025-04-01,Green,AJ,Questionable,Injury/Illness-RightAcJoint;Sprain
2025-04-01,Lillard,Damian,Out,"Injury/Illness-RightCalf;DeepVein
Thrombosis"
2025-04-01,Sims,Jericho,Out,"Injury/Illness-RightThumb;UCL
Sprain"
2025-04-01,Ayton,Deandre,Out,Injury/Illness-LeftCalf;Strain
2025-04-01,Grant,Jerami,Doubtful,"Injury/Illness-RightKnee;
Inflammation"
2025-04-01,Henderson,Scoot,Out,ConcussionProtocol
2025-04-01,McGowens,Bryce,Out,Injury/Illness-RightRib;Fracture
2025-04-01,Simons,Anfernee,Questionable,"Injury/Illness-RightForearm;
Contusion"
2025-04-01,WilliamsIII,Robert,Out,"Injury/Illness-LeftKnee;Injury
Management"
2025-04-01,Bufkin,Kobe,Out,"Injury/Illness-RightShoulder;
Surgery"
2025-04-01,Capela,Clint,Out,"Injury/Illness-LeftFourth
Metacarpal;LigamentSprain"
2025-04-01,Johnson,Jalen,Out,Injury/Illness-LeftShoulder;Surgery
2025-04-01,NanceJr.,Larry,Out,"Injury/Illness-RightMedialFemoral
Condyle;Fracture"
2025-04-01,Toppin,Jacob,Out,Injury/Illness-RightCalf;Soreness
2025-04-01,Wallace,Keaton,Out,"Injury/Illness-RightShoulder;AC
Sprain"
2025-04-01,Young,Trae,Probable,"Injury/Illness-RightAchilles;
Tendinitis"
2025-04-01,Kuminga,Jonathan,Questionable,"Injury/Illness-RightPelvic;
Contusion"
2025-04-01,PaytonII,Gary,Out,"Injury/Illness-LeftThumbLigament;
PartialTear"
2025-04-01,Anthony,Cole,Questionable,Injury/Illness-LeftBigToe;Strain
2025-04-01,Suggs,Jalen,Out,"Injury/Illness-LeftKnee;Trochlea
CartilageTear"
2025-04-01,Wagner,Moritz,Out,Injury/Illness-LeftKnee;TornACL
2025-04-01,Bassey,Charles,Out,"Injury/Illness-LeftKnee;Acute-On-
ChronicBoneBruiseInjury
Management"
2025-04-01,Fox,De'Aaron,Out,"Injury/Illness-LeftFifthFinger;
ExtensorTendonSurgery"
2025-04-01,Wembanyama,Victor,Out,"Injury/Illness-RightShoulder;Deep
VeinThrombosis"
2025-04-01,Agbaji,Ochai,Out,Rest
2025-04-01,Barrett,RJ,Out,Rest
2025-04-01,Chomche,Ulrich,Out,"Injury/Illness-RightKnee;Partial
ProximalMCLTear"
2025-04-01,Dick,Gradey,Out,"Injury/Illness-RightKnee;Bone
Bruise"
2025-04-01,Ingram,Brandon,Out,Injury/Illness-LeftAnkle;Sprain
2025-04-01,Rhoden,Jared,Questionable,"Injury/Illness-LeftHand;Sprained
FifthMCPJoint"
2025-04-01,ShannonJr.,Terrence,Out,Injury/Illness-RightGroin;Strain
2025-04-01,Braun,Christian,Probable,Injury/Illness-LeftFoot;Strain
2025-04-01,Gordon,Aaron,Questionable,"Injury/Illness-Illness;/RightCalf
InjuryManagement"
2025-04-01,HolmesII,DaRon,Out,Injury/Illness-RightAchillesTendon;
2025-04-01,Jokic,Nikola,Probable,"Injury/Illness-LeftAnkle;
Impingement"
2025-04-01,Murray,Jamal,Questionable,"Injury/Illness-RightHamstring;
Tightness"
2025-04-01,Strawther,Julian,Out,Injury/Illness-LeftKnee;Sprain
2025-04-02,Ball,LaMelo,Out,"Injury/Illness-RightAnkle;
Impingement"
2025-04-02,Mann,Tre,Out,Injury/Illness-Disc;Herniation
2025-04-02,Miller,Brandon,Out,"Injury/Illness-RightWrist;Ligament
Repair"
2025-04-02,SmithJr.,Nick,Probable,Injury/Illness-LeftAnkle;Sprain
2025-04-02,Williams,Grant,Out,Injury/Illness-RightACL;Repair
2025-04-02,Bradley,Tony,Out,Injury/Illness-N/A;Illness
2025-04-02,Jackson,Isaiah,Out,"Injury/Illness-RightAchillesTendon;
Tear"
2025-04-02,Mathurin,Bennedict,Questionable,Injury/Illness-LeftCalf;Soreness
2025-04-02,Turner,Myles,Questionable,Injury/Illness-N/A;Illness
2025-04-02,Jerome,Ty,Out,Injury/Illness-LeftKnee;Tendinitis
2025-04-02,Carter,Devin,Out,Injury/Illness-RightShoulder;
2025-04-02,LaRavia,Jake,Out,"Injury/Illness-LeftThumb;Bone
Contusion"
2025-04-02,Bey,Saddiq,Out,Injury/Illness-LeftKnee;ACLSurgery
2025-04-02,Brogdon,Malcolm,Out,Injury/Illness-LeftAnkle;Sprain
2025-04-02,Coulibaly,Bilal,Out,"Injury/Illness-RightHamstring;
Strain"
2025-04-02,George,Kyshawn,Out,Injury/Illness-LeftAnkle;Sprain
2025-04-02,Kispert,Corey,Out,Injury/Illness-LeftThumb;Surgery
2025-04-02,Middleton,Khris,Out,Injury/Illness-RightKnee;Contusion
2025-04-02,Smart,Marcus,Out,"Injury/Illness-RightIndexFinger;
PartialExtensorHoodTear;Injury
Management"
2025-04-02,Burks,Alec,Available,"Injury/Illness-LowerBack;
Discomfort"
2025-04-02,Jovic,Nikola,Out,Injury/Illness-RightHand;Broken
2025-04-02,Robinson,Duncan,Out,"Injury/Illness-LeftSacroiliacJoint;
Dysfunction"
2025-04-02,Smith,Dru,Out,Injury/Illness-LeftAchilles;Surgery
2025-04-02,Wiggins,Andrew,Out,"Injury/Illness-RightHamstring;
Tendinopathy"
2025-04-02,Brown,Jaylen,Questionable,"Injury/Illness-RightKnee;Posterior
Impingement"
2025-04-02,Holiday,Jrue,Questionable,"Injury/Illness-RightShoulder;
Impingement"
2025-04-02,Horford,Al,Doubtful,Injury/Illness-LeftBigToe;Sprain
2025-04-02,Porzingis,Kristaps,Questionable,Injury/Illness-Illness;Reconditioning
2025-04-02,Clarkson,Jordan,Out,Injury/Illness-LeftPlantar;Fasciitis
2025-04-02,Collins,John,Out,Injury/Illness-LeftAnkle;Sprain
2025-04-02,Hendricks,Taylor,Out,Injury/Illness-RightFibula;Fracture
2025-04-02,Kessler,Walker,Questionable,"ReturntoCompetition
Reconditioning"
2025-04-02,Markkanen,Lauri,Out,Injury/Illness-LeftKnee;Soreness
2025-04-02,Sexton,Collin,Questionable,Injury/Illness-RightIschial
2025-04-02,Springer,Jaden,Questionable,"Injury/Illness-LowBack;Injury
Management"
2025-04-02,Williams,Cody,Out,Injury/Illness-N/A;Illness
2025-04-02,Davis,Anthony,Probable,Injury/Illness-LeftAdductor;Strain
2025-04-02,Exum,Dante,Out,Injury/Illness-LeftHand;Fracture
2025-04-02,Irving,Kyrie,Out,Injury/Illness-LeftKnee;Surgery
2025-04-02,LivelyII,Dereck,Questionable,"Injury/Illness-RightAnkle;Stress
Fracture"
2025-04-02,Martin,Caleb,Probable,Injury/Illness-RightHip;Strain
2025-04-02,Prosper,Olivier-Maxence,Out,Injury/Illness-RightWrist;Surgery
2025-04-02,Cunningham,Cade,Doubtful,Injury/Illness-LeftCalf;Contusion
2025-04-02,Harris,Tobias,Probable,"Injury/Illness-RightAchilles;
Tendinopathy"
2025-04-02,Ivey,Jaden,Out,Injury/Illness-LeftFibula;Fracture
2025-04-02,Dieng,Ousmane,Out,Injury/Illness-LeftCalf;Strain
2025-04-02,Ducas,Alex,Out,Injury/Illness-RightQuad;Strain
2025-04-02,Mitchell,Ajay,Out,"Injury/Illness-RightGreatToe;
Surgery"
2025-04-02,Topic,Nikola,Out,Injury/Illness-LeftKnee;Surgery
2025-04-02,Wiggins,Aaron,Out,"Injury/Illness-LeftAchilles;
Tendinitis"
2025-04-02,Boston,Brandon,Out,"Injury/Illness-LeftAnkle;Stress
Reaction"
2025-04-02,Hawkins,Jordan,Out,Injury/Illness-LowBack;Spasm
2025-04-02,Jones,Herbert,Out,"Injury/Illness-RightShoulder;Torn
RotatorCuff"
2025-04-02,McCollum,CJ,Out,"Injury/Illness-RightFoot;Bone
Contusion"
2025-04-02,MurphyIII,Trey,Out,"Injury/Illness-RightShoulder;Torn
Labrum"
2025-04-02,Murray,Dejounte,Out,Injury/Illness-RightAchilles;Rupture
2025-04-02,Williamson,Zion,Out,"Injury/Illness-LowBack;Bone
Contusion"
2025-04-02,Coffey,Amir,Out,Injury/Illness-LeftKnee;Soreness
2025-04-02,Miller,Jordan,Out,"Injury/Illness-LeftHamstring;
Tendinopathy"
2025-04-03,Antetokounmpo,Giannis,Probable,Injury/Illness-LeftFoot;Sprain
2025-04-03,Green,AJ,Questionable,Injury/Illness-RightAcJoint;Sprain
2025-04-03,Lillard,Damian,Out,"Injury/Illness-RightCalf;DeepVein
Thrombosis"
2025-04-03,Sims,Jericho,Out,"Injury/Illness-RightThumb;UCL
sprain"
2025-04-03,Drummond,Andre,Out,Injury/Illness-LeftToe;Sprain
2025-04-03,Embiid,Joel,Out,"Injury/Illness-LeftKnee;Injury
Management"
2025-04-03,George,Paul,Out,"Injury/Illness-LeftGroin;Injury
Recovery"
2025-04-03,Gordon,Eric,Out,Injury/Illness-RightWrist;Surgery
2025-04-03,Lowry,Kyle,Out,"Injury/Illness-RightHip;Injury
Management"
2025-04-03,Maxey,Tyrese,Out,Injury/Illness-RightFinger;Sprain
2025-04-03,McCain,Jared,Out,"Injury/Illness-LeftKnee;Meniscus
Surgery"
2025-04-03,OubreJr.,Kelly,Out,Injury/Illness-RightKnee;Sprain
2025-04-03,Yabusele,Guerschon,Questionable,Injury/Illness-RightKnee;Sprain
2025-04-03,Suggs,Jalen,Out,"Injury/Illness-LeftKnee;Trochlea
CartilageTear"
2025-04-03,Wagner,Moritz,Out,Injury/Illness-LeftKnee;TornACL
2025-04-03,Clarke,Brandon,Out,Injury/Illness-RightKnee;PCLSprain
2025-04-03,Pullin,Zyon,Out,"Injury/Illness-RightPatellar;Tendon
SurgeryRecovery"
2025-04-03,WilliamsJr.,Vince,Out,Injury/Illness-Illness;Illness
2025-04-03,ShannonJr.,Terrence,Out,Injury/Illness-RightGroin;Strain
2025-04-03,Clowney,Noah,Out,Injury/Illness-RightAnkle;Sprain
2025-04-03,Johnson,Cameron,Out,Injury/Illness-LowerBack;Contusion
2025-04-03,Melton,De'Anthony,Out,Injury/Illness-LeftKnee;ACLTear
2025-04-03,Russell,D'Angelo,Probable,Injury/Illness-RightAnkle;Soreness
2025-04-03,Sharpe,Day'Ron,Out,Injury/Illness-RightKnee;Sprain
2025-04-03,Thomas,Cam,Out,Injury/Illness-LeftHamstring;Strain
2025-04-03,Williams,Ziaire,Out,Rest
2025-04-03,Wilson,Jalen,Questionable,Injury/Illness-RightAnkle;Soreness
2025-04-03,Ayton,Deandre,Out,Injury/Illness-LeftCalf;Strain
2025-04-03,Cissoko,Sidy,Out,Injury/Illness-LeftAnkle;Sprain
2025-04-03,Grant,Jerami,Doubtful,"Injury/Illness-RightKnee;
Inflammation"
2025-04-03,Henderson,Scoot,Out,ConcussionProtocol
2025-04-03,McGowens,Bryce,Out,Injury/Illness-RightRib;Fracture
2025-04-03,Simons,Anfernee,Questionable,"Injury/Illness-RightForearm;
Contusion"
2025-04-03,WilliamsIII,Robert,Out,"Injury/Illness-LeftKnee;Injury
Management"
2025-04-03,Barnes,Scottie,Questionable,"Injury/Illness-RightHand;MCPJoint
Contusion"
2025-04-03,Chomche,Ulrich,Out,"Injury/Illness-RightKnee;Partial
ProximalMCLTear"
2025-04-03,Dick,Gradey,Out,"Injury/Illness-RightKnee;Bone
Bruise"
2025-04-03,Ingram,Brandon,Out,Injury/Illness-LeftAnkle;Sprain
2025-04-03,Poeltl,Jakob,Out,Rest
2025-04-03,Quickley,Immanuel,Out,Rest
2025-04-03,Rhoden,Jared,Questionable,"Injury/Illness-LeftHand;MCPJoint
Sprain"
2025-04-03,Kuminga,Jonathan,Questionable,Injury/Illness-RightPelvic;
2025-04-03,PaytonII,Gary,Out,"Injury/Illness-LeftThumbLigament;
PartialTear"
2025-04-03,James,LeBron,Probable,Injury/Illness-LeftGroin;Strain
2025-04-03,Kleber,Maxi,Out,"Injury/Illness-RightFoot;Surgery
Recovery"
2025-04-04,Carter,Devin,Questionable,"Injury/Illness-RightShoulder;
Contusion"
2025-04-04,LaRavia,Jake,Out,"Injury/Illness-LeftThumb;Bone
Contusion"
2025-04-04,Ball,LaMelo,Out,"Injury/Illness-RightAnkle;
Impingement"
2025-04-04,Baugh,Damion,Out,Injury/Illness-LeftHip;Soreness
2025-04-04,Curry,Seth,Probable,Injury/Illness-LowBack;Tightness
2025-04-04,Gibson,Taj,Probable,Injury/Illness-Illness;Illness
2025-04-04,Green,Josh,Out,"Injury/Illness-LeftShoulder;
Soreness"
2025-04-04,Mann,Tre,Out,Injury/Illness-Disc;Herniation
2025-04-04,Miller,Brandon,Out,"Injury/Illness-RightWrist;Ligament
repair"
2025-04-04,SmithJr.,Nick,Questionable,Injury/Illness-LeftAnkle;Sprain
2025-04-04,Williams,Grant,Out,Injury/Illness-RightAcl;Repair
2025-04-04,Williams,Mark,Probable,"Injury/Illness-Thoracic;Muscle
Spasm"
2025-04-04,Clarkson,Jordan,Out,Injury/Illness-LeftPlantar;Fasciitis
2025-04-04,Collins,John,Out,Injury/Illness-LeftAnkle;Sprain
2025-04-04,Hendricks,Taylor,Out,Injury/Illness-RightFibula;Fracture
2025-04-04,Kessler,Walker,Out,"Injury/Illness-Nasal;
Fracture/ConcussionProtocol"
2025-04-04,Markkanen,Lauri,Out,"Injury/Illness-LeftKnee;Injury
Management"
2025-04-04,Williams,Cody,Out,Injury/Illness-N/A;Illness
2025-04-04,Jackson,Isaiah,Out,"Injury/Illness-RightAchillesTendon;
Tear"
2025-04-04,Mathurin,Bennedict,Questionable,"Injury/Illness-LeftCalf;Injury
Management"
2025-04-04,Nesmith,Aaron,Questionable,Injury/Illness-RightAnkle;Soreness
2025-04-04,Siakam,Pascal,Questionable,"Injury/Illness-RightOlecranon;
Bursitis"
2025-04-04,Cunningham,Cade,Questionable,Injury/Illness-LeftCalf;Contusion
2025-04-04,Harris,Tobias,Out,Injury/Illness-RightHeel;Soreness
2025-04-04,Ivey,Jaden,Out,Injury/Illness-LeftFibula;Fracture
2025-04-04,Durant,Kevin,Out,Injury/Illness-LeftAnkle;Sprain
2025-04-04,Brown,Jaylen,Questionable,"Injury/Illness-RightKnee;Posterior
Impingement"
2025-04-04,Jerome,Ty,Out,Injury/Illness-LeftKnee;Tendinitis
2025-04-04,Wade,Dean,Out,Injury/Illness-Illness;Illness
2025-04-04,Bassey,Charles,Questionable,"Injury/Illness-LeftKnee;Acute-on-
chronicBoneBruiseInjury
Management"
2025-04-04,Fox,De'Aaron,Out,Injury/Illness-LeftFifthFinger;
2025-04-04,Johnson,Keldon,Probable,Injury/Illness-LowBack;Tightness
2025-04-04,Sochan,Jeremy,Out,"Injury/Illness-LowBack;
Inflammation"
2025-04-04,Wembanyama,Victor,Out,"Injury/Illness-RightShoulder;Deep
VeinThrombosis"
2025-04-04,Dieng,Ousmane,Out,Injury/Illness-LeftCalf;Strain
2025-04-04,Ducas,Alex,Out,Injury/Illness-RightQuad;Strain
2025-04-04,Mitchell,Ajay,Out,"Injury/Illness-RightGreatToe;
Surgery"
2025-04-04,Topic,Nikola,Out,Injury/Illness-LeftKnee;Surgery
2025-04-04,Williams,Jaylin,Out,Injury/Illness-LeftAnkle;Sprain
2025-04-04,Ball,Lonzo,Questionable,Injury/Illness-RightWrist;Sprain
2025-04-04,Carter,Jevon,Questionable,"Injury/Illness-Right
Acromioclavicular;Sprain"
2025-04-04,Dosunmu,Ayo,Out,Injury/Illness-LeftShoulder;Surgery
2025-04-04,Jones,Tre,Out,Injury/Illness-LeftMidfoot;Sprain
2025-04-04,Phillips,Julian,Questionable,"Injury/Illness-RightQuadricep;
Contusion"
2025-04-04,Terry,Dalen,Questionable,Injury/Illness-RightCalf;Contusion
2025-04-04,Braun,Christian,Probable,Injury/Illness-LeftFoot;Strain
2025-04-04,Gordon,Aaron,Probable,"Injury/Illness-Illness;/RightCalf
InjuryManagement"
2025-04-04,HolmesII,DaRon,Out,"Injury/Illness-RightAchillesTendon;
Repair"
2025-04-04,Jokic,Nikola,Probable,"Injury/Illness-LeftAnkle;
Impingement"
2025-04-04,Murray,Jamal,Questionable,"Injury/Illness-RightHamstring;
Inflammation"
2025-04-04,Strawther,Julian,Questionable,Injury/Illness-LeftKnee;Sprain
2025-04-04,Watson,Peyton,Questionable,"Injury/Illness-RightKnee;
Inflammation"
2025-04-04,Davis,Anthony,Questionable,Injury/Illness-LeftAdductor;Strain
2025-04-04,Exum,Dante,Out,Injury/Illness-LeftHand;Surgery
2025-04-04,Irving,Kyrie,Out,Injury/Illness-LeftKnee;Surgery
2025-04-04,LivelyII,Dereck,Out,"Injury/Illness-RightAnkle;Stress
FractureInjuryManagment"
2025-04-04,Martin,Caleb,Probable,Injury/Illness-RightHip;Strain
2025-04-04,Prosper,Olivier-Maxence,Out,Injury/Illness-RightWrist;Surgery
2025-04-04,Coffey,Amir,Out,"Injury/Illness-LeftKnee;
Inflammation"
2025-04-04,Miller,Jordan,Out,"Injury/Illness-LeftHamstring;
Tendinopathy"
2025-04-04,Simmons,Ben,Out,"Injury/Illness-LeftKnee;Injury
Management"
2025-04-04,Boston,Brandon,Out,"Injury/Illness-LeftAnkle;Stress
Reaction"
